OM,IN,W,A,EC
-902514414.2817435,16965.890026777637,904018908.2947543,5691.942101608616,-4049.452323828968
886535567.584627,-12325.53351499026,-887370827.2321631,2666.542882272947,-1343.8000291235371
-951075236.1994895,17886.456422018044,952662814.5489525,5991.091353038905,-4265.744141702142
903697384.4033719,-12552.55570919884,-904545927.2639271,2715.1878265734845,-1366.7694654331817
-943056134.0820004,17742.902055743893,944632334.7711557,5933.927724460802,-4228.3029516496445
867404981.3529178,-12037.13372306143,-868216626.9031103,2603.238625614306,-1308.9049295796326
-880151966.8898016,16566.77373671825,881625066.6110699,5531.427172880904,-3944.796693453478
780736928.4390606,-10822.563318925235,-781464519.8888847,2340.0815900720095,-1175.002537853756
-766854192.2733653,14442.212404109869,768139874.7164762,4812.178718504182,-3435.434737280218
649330759.2415206,-8987.683864538705,-649932566.116933,1942.791317082122,-973.7284537210821
-610190419.4743354,11501.072871826354,611216013.6878581,3820.727767745979,-2731.7962504188677
481065994.7498687,-6642.44582190187,-481507810.3964801,1435.170795563807,-717.1316531445126
-419336653.23307514,7915.649200395302,420044729.78394,2615.1177287546693,-1875.0876605246428
285635273.86252177,-3921.9243361141753,-285892102.94473183,846.455316001665,-419.9876518903843
-205123572.30406654,3889.405778702202,205474719.65094474,1263.7654501388254,-913.9252090826675
74026949.34392148,-979.1053317219109,-74084202.84073593,209.75111061980564,-99.00896899090297
20536596.083508916,-353.78661469300096,-20561947.9324046,-158.1613698030818,98.23815836680676
-142053248.192675,2023.1704911547656,142199106.76974,-439.7081589024179,228.03567057651583
245272273.20019048,-4581.341245314908,-245673064.58221713,-1572.6729741317868,1105.905273745419
-350791081.65780383,4920.682661499511,351132466.19303143,-1066.3953052645147,543.2467021711811
456891368.11430043,-8563.962620376826,-457646185.96676564,-2902.9875516510892,2054.401123983119
-540871633.8637627,7556.284881060054,541390338.9016396,-1636.3185815726752,829.5159622693716
644003935.3438036,-12087.353261914108,-645072328.2583486,-4077.4552681548703,2892.665686594755
-702055082.6943668,9787.905866963143,702723328.3653027,-2118.7526215854978,1071.3984171008976
796597123.3380249,-14963.02891909558,-797921876.5191354,-5033.177474127331,3575.83189453122
-825691430.6712683,11495.695081239053,826473389.7210469,-2487.7838481866825,1255.8895187895782
906533836.5217477,-17037.702790405812,-908044081.4295716,-5719.141141850522,4067.4605178261004
-905148894.7039928,12587.960840738797,906002618.8260151,-2723.594528207119,1373.0700050132555
967950890.1084435,-18200.784935101117,-969565881.4063199,-6098.71610006875,4341.323376086791
-936135361.8504268,13005.616109239256,937015005.0012866,-2813.4237674394417,1416.587008007973
977537938.8650885,-18389.64294783056,-979171301.3859878,-6151.397750611934,4382.651083515133
-916898227.9477777,12724.928448759601,917756450.8604729,-2752.161276815918,1383.9495544538509
934684876.2145491,-17592.392498987494,-936249103.0400208,-5873.718434334772,4188.790296953902
-848294284.0342966,11758.460084916209,849084716.6724687,-2542.549700162874,1276.626290944211
841492267.6720436,-15848.114353457975,-842903241.2350093,-5279.294030378056,3769.246255766145
-733728139.0328349,10154.178070474121,734407776.7156467,-2194.990736781205,1099.9433360991432
702646424.5365932,-13244.526915664152,-703827735.3806247,-4398.016986213564,3145.118052138122
-578964266.1430548,7992.8080385117755,579495680.1817614,-1726.9714660947786,862.7907141718338
525167491.63319725,-9913.270617269933,-526054342.7275019,-3274.4495990125693,2347.96448893128
-391824108.11786133,5383.591113178334,392177363.2990583,-1162.1451893966596,577.1549831789345
318045178.76427686,-6023.078414141861,-318587687.37898815,-1965.510715325455,1418.1662433142953
-181785158.57266226,2458.682275857575,181939345.85386384,-529.1184327619595,257.5041763065992
91782045.20263378,-1771.204752668475,-91947787.78765641,-537.5824254338772,402.87400415785567
40496460.57322525,-633.5102773464672,-40552146.811219156,139.99078621789718,-79.94174145280651
-142131534.94401592,2626.43300381575,142355850.40991998,936.8104134558333,-646.3490864540162
263715080.83453262,-3735.6971539481224,-263980768.03554615,811.1486163392015,-418.01717147933294
-371783735.3085425,6945.895103163667,372391539.14772874,2382.5769850008223,-1676.0694746038464
476469355.0967988,-6689.416740999617,-476934441.8368299,1450.073379614253,-739.4526757842058
-585420571.5037382,10966.108049179156,586385667.5513328,3725.7142546824007,-2633.5821664945006
667813447.4838924,-9342.699344872695,-668457072.1401198,2023.893821888086,-1027.7106101386455
-772009735.405431,14479.46741257298,773287477.3572934,4896.858411210078,-3469.43933994977
827778859.0873206,-11557.31390209612,-828570858.2723467,2502.716548677461,-1267.7741638304503
-921762067.2171515,17301.649921665736,923291406.4727418,5834.564584773269,-4139.787824703668
947842332.4281831,-13215.257914440934,-948744636.292487,2861.0296251484347,-1446.8524121334399
-1026586501.0398754,19280.179397322034,1028292797.0561539,6488.162718231774,-4608.40722134539
1021318537.3027648,-14224.193496544978,-1022286928.9966047,3078.8776975400483,-1554.9696170836955
-1080458225.8498907,20301.365098793252,1082256674.8386471,6820.062544703583,-4848.357836111424
1043660479.3432575,-14521.594730648994,-1044646630.2592946,3142.7583267703435,-1585.4128962950713
-1079684546.5909665,20295.32096612264,1081484059.3303726,6807.410573473465,-4843.169061377706
1012655536.2831198,-14077.43899252404,-1013609217.3894063,3046.202871571666,-1535.020489337063
-1023058344.0190468,19238.873103809034,1024765685.9357045,6443.0363805487505,-4587.523070885479
928510398.6973479,-12895.350593117642,-929381762.690718,2790.022679696202,-1404.300876840285
-911894712.1451783,17156.27309569277,913418710.9157282,5735.661352375767,-4087.414225371363
793823745.1936154,-11012.182547382316,-794565573.2959468,2382.2171135321146,-1197.3812828417006
-749952094.0199825,14117.739390279234,751207722.6868538,4709.379389959261,-3359.790402214169
613450884.1007351,-8496.097079856247,-614020695.950051,1837.556958921015,-921.7928176267415
-543244689.7985779,10235.953432255556,544156843.0339379,3402.453349816101,-2431.706848435686
394269593.1256607,-5443.2750729659465,-394631527.411908,1176.871231337327,-588.1063523896934
-299757845.8378429,5660.729733198771,300264647.63371104,1865.502122634262,-1339.0453196504284
144860760.15898725,-1973.4458454545913,-144987146.72665924,426.0789297637731,-209.44059804548755
-29082292.201492675,572.1563765414979,29137798.211499717,159.1793625389602,-124.86994626720706
-124879030.80612352,1775.5237298910934,125006469.82546659,-384.9824420069469,199.13150335783178
258013639.64799026,-4827.434201209682,-258437449.50608745,-1648.5347949077666,1162.4942679589913
-404173268.6646526,5653.704338932551,404562632.5900584,-1223.8719056471753,621.2477686205964
550052527.8277168,-10322.26566531958,-550964535.6540352,-3485.2941549051384,2471.564575448379
-681828416.3856534,9505.549194188377,682477277.9718839,-2056.9396132986813,1039.9606746445088
835334723.4933285,-15692.268112837854,-836724271.1136531,-5277.457622995546,3749.884861686066
-946702303.239584,13176.405950080092,947597802.0207856,-2850.7357751431564,1438.4475172060938
1102421232.9997604,-20722.15941826372,-1104258525.23048,-6953.13027073846,4946.191049652224
-1188156996.8328998,16518.80470818578,1189276357.029886,-3573.3707223557894,1800.6945436121243
1340591424.844943,-25210.058525518565,-1342828698.756326,-8445.040727610432,6012.462457692038
-1396476743.4514284,19398.25205092505,1397788181.429491,-4195.767820188453,2112.1262875901252
1540256401.6362932,-28975.26986804662,-1542829788.192062,-9693.13461361638,6905.773293668538
-1563234019.3427749,21698.295804760837,1564697989.9968474,-4692.758440504928,2360.154023288499
1693311775.4273808,-31864.933629355437,-1696143754.7389305,-10646.782088720547,7589.871483519653
-1681589872.1028316,23324.671020277157,1683160590.5677202,-5043.977715829704,2534.623300885813
1793417097.263666,-33759.299403352896,-1796419425.0408947,-11266.519862887038,8036.427754989662
-1746518360.0150821,24208.38464374099,1748145526.1936815,-5234.5307898985675,2628.1449201249006
1836193079.4953277,-34575.458018064724,-1839270049.2641485,-11525.272886256449,8225.915534139462
-1754948813.6750705,24307.656010131956,1756579461.2289934,-5255.411133284073,2636.300803230771
1819331921.8031561,-34269.43984602159,-1822383817.5252438,-11409.027077305986,8148.100782016578
-1705823663.7164981,23608.68108480054,1707404053.8402863,-5103.664566557257,2557.7213515395993
1742620160.0441802,-32836.669642021596,-1745546754.0031729,-10916.95050174963,7802.139392748418
-1600073448.7846515,22125.246695014943,1601550930.7389336,-4782.304341889013,2394.0376048358585
1607877360.6447587,-30310.837495472788,-1610581315.4656718,-10060.985118468661,7196.297392895001
-1440514223.8831432,19897.267826314008,1441838989.9247994,-4299.993414557962,2149.7162627021416
1418817567.945311,-26761.316159120757,-1421207613.7913077,-8864.9534471449,6347.325002267822
-1231675723.7758892,16988.36654719187,1232802394.1355464,-3670.5194444712065,1831.7908938407934
1180843370.72009,-22289.30782252616,-1182837144.1678066,-7363.243368676572,5279.529128156332
-979571190.8611797,13482.645012840101,980460175.2582594,-2912.095711330022,1449.5060603387863
900784856.8146285,-17022.95179320865,-902311308.7067655,-5599.149050946912,4023.5994261185915
-691421691.3926153,9480.832613514734,692040285.756228,-2046.5267643258037,1013.8941986997462
586597373.1656551,-11111.652496649134,-587598675.3529613,-3622.956237461762,2615.250467838781
-375348909.38351446,5096.001725673476,375672099.9645456,-1098.2811105592177,537.3065811891536
247032900.11794448,-4719.907347367863,-247465805.91704762,-1489.865664220348,1093.746567075926
-40050895.59292476,449.054616217655,40061856.28052899,-93.51456430473566,32.920459562291356
-108699947.62509607,1979.0845693072504,108863309.6614875,742.1507587725096,-499.6234401812077
305524985.6331107,-4335.821330602483,-305834703.48679215,940.9128898268352,-485.7560538787308
-471272830.09032375,8809.760342930324,472044725.209072,3014.4698618213615,-2123.056563938578
652498530.8230398,-9135.54360618645,-653129104.2869192,1978.3865405884112,-1005.3611376546404
-831558167.0526152,15600.226675801026,832935560.0241077,5269.829480622426,-3735.6714346881154
992350598.852202,-13832.204281263297,-993294312.0597112,2993.4168201167868,-1513.1204685132323
-1180921521.138133,22187.7692773125,1182886872.903213,7454.159973621789,-5298.817238156896
1317184308.676803,-18316.679047682217,-1318426171.9831526,3962.4193271904837,-1997.237345383407
-1511476274.4457335,28423.656327495763,1513998767.7248847,9518.175029378177,-6777.212835435521
1619945530.62773,-22491.66600783047,-1621464100.7990928,4864.371270397013,-2447.219929138814
-1816293316.6200256,34177.09894614774,1819330436.1700566,11418.676618179275,-8139.883584884364
1894597044.2857916,-26274.076667203186,-1896365401.258918,5681.327702796558,-2854.1373944852094
-2089560935.6310625,39338.2769381771,2093060320.5851636,13119.544604863951,-9360.874493283152
2136243122.400482,-29596.73630521733,-2138229955.4466138,6398.788182883933,-3210.800461765855
-2326692608.2935405,43820.38578990863,2330594089.909184,14592.397239841845,-10419.72948089957
2341203666.2448606,-32409.382021430767,-2343374421.9057016,7005.911580626152,-3511.8653503897963
-2524382723.058326,47560.70479505049,2528620461.0371895,15816.92372640351,-11301.737213718989
2507039203.088164,-34678.97912836165,-2509357248.8419137,7495.5833224140215,-3753.863497948726
-2680612499.1633773,50520.72765182802,2685117133.2131557,16780.90369489802,-11997.953679858538
2632530001.62127,-36389.40136505386,-2634957762.607146,7864.345181703099,-3935.162307092472
-2794610182.7194057,52685.4318599945,2799310922.6661797,17479.940174298357,-12505.020096422071
2717614175.5769415,-37540.54457228315,-2720114206.5610237,8112.20254864064,-4055.864588288835
-2866771172.526003,54061.792461764264,2871597759.5099382,17916.94215489411,-12824.801549493484
2763290908.5048923,-38146.95948794981,-2765826869.268241,8242.327831532415,-4117.656216744207
-2898544840.030304,54676.666583721926,2903429322.4554973,18101.399840453425,-12963.876821567255
2771495782.5826783,-38236.10147314819,-2774033291.6674805,8260.68118161458,-4123.612765344131
-2892295523.7480206,54574.18959706693,2897173804.07102,18048.500116467763,-12932.913079334172
2744955684.6138606,-37846.30169270477,-2747463033.476239,8175.571085715315,-4077.976525631525
-2851145539.124303,53812.82938032058,2855958660.546233,17778.131653151824,-12745.960511677447
2687030833.224988,-37024.56431583945,-2689479549.9891214,7997.177584077069,-3985.915403019982
-2778807936.0914044,52462.24491641069,2783503091.150011,17313.828577751145,-12419.701737089601
2601551241.259164,-35824.29183943757,-2603916500.1330028,7737.060060807483,-3853.274731794742
-2679416402.6724186,50600.08767769704,2683947658.061471,16681.699059698138,-11972.689023881892
2492654369.570169,-34303.03169257022,-2494915248.2732024,7407.6698642516285,-3686.3321733540047
-2557359002.0025225,48308.872243056576,2561687745.1946654,15909.380803724225,-11424.599325017758
2364629954.751148,-32520.326995445143,-2366769547.7940493,7021.885610014754,-3491.564624231134
-2417121554.75863,45673.02565752299,2421216677.794566,15025.05972309787,-10795.53310468051
2221777026.9307384,-30535.74060237032,-2223782427.1505675,6592.586090932575,-3275.4345693725304
-2263145434.5093546,42776.20547178514,2266983278.3691897,14056.581383369412,-10105.378221510042
2068277060.678652,-28407.1062169051,-2070139224.9699326,6132.27247154657,-3044.2016609046964
-2099703386.0350034,39698.95526097811,2103267475.202742,13030.677596070933,-9373.255024880094
1908086096.573164,-26189.045598845933,-1909799614.2046866,5652.748060893617,-2803.7635907555655
-1930795854.176171,36516.74417854643,1934076455.2572556,11972.32319817136,-8617.05359910993
1744847531.692435,-23931.774076252415,-1746410314.994619,5164.860604485374,-2559.5286343917815
-1760069121.9957395,33298.41650143558,1763062662.6144621,10904.230923163108,-7853.069020936735
1581826258.2348876,-21680.203704779782,-1583239175.8689935,4678.308875916231,-2316.3206563379254
-1590755579.717665,30105.056573329955,1593463964.5270913,9846.485667412599,-7095.735791775306
1421863846.3608365,-19473.33821305638,-1423130318.923408,4201.512509746945,-2078.3159385116246
-1425635429.6274385,26989.25774463597,1428065289.3211713,8816.313634451026,-6357.45843613839
1267353679.4107807,-17343.94480085799,-1268479255.906153,3741.541580810888,-1849.0099805023194
-1267018440.749766,23994.76845528589,1269180347.6777809,7827.976961659205,-5648.531754014014
1120234263.2365813,-15318.476593805284,-1121226195.1445975,3304.1004646637552,-1631.2114451297477
-1116743658.575533,21156.477490834688,1118651339.2358615,6892.780598636869,-4977.141462269209
981998451.2107251,-13417.214760845527,-982865278.6430639,2893.55905350185,-1427.0597009552994
-976194607.7024047,18500.691501443183,977864178.2900295,6019.175474281746,-4349.433978610326
853715984.7962646,-11654.593115246787,-854467146.708795,2513.0234466256734,-1238.0619455309616
-846327189.0846044,16045.652980806877,847776435.7066098,5212.940340028381,-3769.6428791164367
736066589.2713861,-10039.667168789887,-736712067.0429798,2164.437749768136,-1065.1456733955215
-727707403.4228581,13802.244352401247,728955123.7871218,4477.424019167935,-3240.259060954488
629380827.7917106,-8576.688372776674,-629930828.847966,1848.7085720727,-908.7222461480252
-620556025.2525011,11774.824528934936,621621443.8722885,3813.830027587509,-2762.231784556106
533686029.1999312,-7265.746522736444,-534150714.846396,1565.8441493962566,-768.7575020260708
-524797527.40400654,9962.146774913257,525699791.8299804,3221.5265393451537,-2335.1884459508356
448754801.1641982,-6103.445682307525,-449144060.4831064,1315.1006614739954,-644.8456801128972
-440110780.52035177,8358.311472979281,440868541.962408,2698.366272974015,-1957.6620395261211
374153929.2030049,-5083.583460852267,-374477198.8533946,1095.1291740642316,-536.2833861932188
-365979384.97755766,6953.713127743411,366610463.04127586,2241.002894799448,-1627.3167038424249
309291791.60146916,-4197.807816134904,-309557919.6887937,904.1176664144475,-442.14084654677345
-301739837.599533,5735.947831915315,302260965.83197,1845.1928402886647,-1341.1633680155323
253462791.75251958,-3436.230997939053,-253679942.59741044,739.9237171490078,-361.3282582369571
-246626134.9301796,4690.654477689255,247052781.4693241,1506.0738922577666,-1095.759228215907
205887678.01568565,-2787.985153976666,-206063273.6676611,600.1945391302384,-292.65561890434293
-199809781.45811662,3802.27026952276,200156037.3016453,1218.414260321443,-887.3865024009551
165748983.3493649,-2241.709346901873,-165889677.06231558,482.47213635621995,-234.88496349015432
-160434543.22072518,3054.6878245013927,160713069.46486214,976.8281813572041,-712.2075444577666
132221147.57205124,-1785.9622472047727,-132332824.13613111,384.28236401281373,-186.77443116460546
-127645617.42295745,2431.8075010114726,127867642.22334415,775.9561443660448,-566.3948721299549
104495188.43777493,-1409.5588680490775,-104582986.19664928,303.20755231763803,-147.11403076637737
-100613173.12747562,1917.9839206223169,100788529.01203257,610.6096434878491,-446.2359503384685
81798027.49082369,-1101.8331686977028,-81866377.04043446,236.94308805694328,-114.75334457120213
-78550461.65470505,1498.370274074743,78687654.09351495,475.88182727015567,-348.2136450691769
63406784.44314202,-852.8309921385992,-63459459.36290226,183.33894236105996,-88.62169363144056
-60726875.637710504,1159.1673886430422,60833174.380412415,367.22656223613683,-269.06408849203046
48658496.02470485,-653.439947498138,-48698671.465208314,140.42757334358242,-67.74150075188234
-46476476.299676836,887.7872728850301,46558021.83455736,280.5092647191292,-205.81428735116563
36955822.943101004,-495.4641494432551,-36986138.44092503,106.43991278242251,-51.2357341190285
-35202594.55745861,672.9423948133242,35264513.02942473,212.03335962305286,-155.80219543523427
27769356.780818798,-371.65234094080444,-27791980.26950981,79.81130160005674,-38.330382899725514
-26379144.61300019,504.6727585538987,26425665.596185878,158.5464536005841,-116.68215609034357
20637158.719160408,-275.68829894015835,-20653849.317069333,59.17928723047289,-28.352924317468226
-19549307.13930928,374.32300563833036,19583879.74702358,117.23033023794271,-86.4186246091875
15162149.180018729,-202.15202615359493,-15174316.909299567,43.37513523349896,-20.727716097136163
-14322200.684094032,274.48130205321377,14347604.547873668,85.67869381625925,-63.27096309481297
11007921.380995994,-146.45978727894908,-11016682.4939332,31.410771966672794,-14.969181550473884
-10368119.372810986,198.89083450799325,10386567.978146808,61.86624623255946,-45.77188572281994
7893496.0543514015,-104.78998397245968,-7899723.124657987,22.462701557380377,-10.673551254138106
-7412843.239398479,142.34348467028903,7426077.961830337,44.112265403507436,-32.70182802869109
5587466.899338865,-74.001082253834,-5591833.247998455,15.854226653519051,-7.509816963649905
-5231457.983436831,100.56395550529277,5240831.919773905,31.041387056684002,-23.061172029206084
3901906.2309523253,-51.54671832909947,-3904924.5681044613,11.03706360908767,-5.210443717303145
-3642039.4597942657,70.09110047507102,3648590.756837011,21.54377912967101,-16.04191718525617
2686324.8896990884,-35.39191359751587,-2688380.306207979,7.573217534674113,-3.5622641183479686
-2499479.2107604123,48.161688567258146,2503994.058442157,14.736404214466289,-11.000038001810973
1821912.2440664275,-23.933445880752572,-1823289.8970857386,5.117770271854495,-2.397865352896952
-1689661.5510190965,32.60055437727576,1692727.3724027986,9.926623819390326,-7.429432293995575
1216211.0828152262,-15.92642853875937,-1217119.0387800133,3.403027471382015,-1.5876874598560076
-1124124.2256768353,21.71983196290932,1126173.856033247,6.578983583112244,-4.93807714083797
798323.1446501325,-10.418523137099964,-798910.8961228239,2.224298282086327,-1.0329651484881897
-735295.7837888804,14.228863639681592,736643.5656851517,4.285656095554346,-3.226764077774495
514699.44513236015,-6.692213154843453,-515072.67084691214,1.4274462146126292,-0.6595683503742812
-472336.0739920304,9.155474235619604,473206.8628502541,2.740742389045084,-2.070568524248384
325521.92388605815,-4.2153825443042,-325754.0691164926,0.8982294985182177,-0.4127438581925144
-297589.6801403205,5.778723793775572,298141.783706383,1.7184107047240733,-1.3030423630749186
201659.97980503735,-2.5998242690772417,-201801.17647250672,0.5533585342978282,-0.25272215579852664
-183615.97681732685,3.572570127607711,183959.0044835703,1.0546718119588494,-0.8030064016002041
122159.6944942997,-1.5671806931606578,-122243.50344044872,0.3331469790024467,-0.15112037880294027
-110756.667162179,2.159627167426157,110965.17708603255,0.6324839479266413,-0.48373509796338554
72215.54442465826,-0.921411016028494,-72263.97361048534,0.1955931887216375,-0.08805309487926873
-65177.91551088151,1.2739266616077607,65301.67291682553,0.36982102770340436,-0.2842672621576018
41561.29788960014,-0.5270579087169186,-41588.46615579076,0.11170231788601581,-0.049858330736785486
-37328.3866074101,0.7315247326029494,37399.9463551087,0.21029683274322905,-0.16255779453903832
23219.439878588357,-0.2924270580358838,-23234.185439607074,0.06186291431669761,-0.027345033667182335
-20744.391350804173,0.40772620467241205,20784.592541594495,0.1159387868477861,-0.09018990482307437
12548.354396715076,-0.15679610686648668,-12556.06198127815,0.03309964793672153,-0.014468216609098736
-11145.745130619298,0.21979332111883895,11167.613404404145,0.061734143021502284,-0.048372377376855125
6531.223535741289,-0.08087079686344475,-6535.082846787706,0.01702952182334578,-0.007347417579608415
-5763.540526196243,0.11408532747716454,5775.010642313092,0.03159758353962026,-0.024966638852056123
3255.6536765605783,-0.039880867153862014,-3257.492983527212,0.008374049435902725,-0.003557509441201434
-2851.9674885760965,0.05669414222251393,2857.7386868451067,0.015451035553994078,-0.012328538044976247
1542.903750157303,-0.018658398588900626,-1543.7290878656836,0.003904241302555824,-0.0016279447456885806
-1340.1272063738763,0.02677205435704231,1342.8935610837382,0.007160080135611201,-0.0057798803216309825
688.39181452626,-0.008195662136306214,-688.7355875788935,0.0017073351630334098,-0.0006956883679494485
-591.7715140357515,0.01189193834745113,593.0225758749948,0.003109941160915628,-0.0025465135739579114
285.0708726183556,-0.003325111142115496,-285.20226450152927,0.0006893122782090928,-0.0002725584239900305
-241.95164270016613,0.0048971352922242,242.4788243084788,0.0012460495920384497,-0.001038788982835533
107.2189245916254,-0.001216538200443129,-107.26334863734724,0.0002506155938121157,-9.509337399420628e-05
-89.53552268370532,0.0018272016300974637,89.73849118046505,0.00044917942153509857,-0.0003831569731402766
35.365953089385,-0.00038783171907571,-35.37806472591348,7.892834073246823e-05,-2.8277546209702763e-05
-28.857319161416694,0.000595830733626659,28.926226299409535,0.00013992805150875467,-0.00012330331676982707
9.66805223231241,-9.845231154671312e-05,-9.670745932284914,1.9830921004541578e-05,-6.412735721784164e-06
-7.555689706364267,0.00015740412317474985,7.575335237901599,3.470576873072253e-05,-3.234407152793036e-05
1.7804376751398674,-1.4019336622522838e-05,-1.7809486055756083,2.965320306894587e-06,-6.675483872886327e-07
-1.2338935580463612,2.6525819908433144e-05,1.237841594722467,5.201791381659508e-06,-5.374747102583445e-06
